alias,name,noise_level,url,scraped_at,error
rocket-sushi-san-francisco-2,Rocket Sushi,moderate_noise,https://www.yelp.com/biz/rocket-sushi-san-francisco-2,2026-04-22T07:15:16.330894+00:00,
roka-akor-san-francisco-san-francisco-4,Roka Akor,moderate_noise,https://www.yelp.com/biz/roka-akor-san-francisco-san-francisco-4,2026-04-22T07:13:14.458281+00:00,
roma-antica-san-francisco-3,Roma Antica,,https://www.yelp.com/biz/roma-antica-san-francisco-3,,Failed to fetch
rooftop-25-san-francisco-2,Rooftop 25,,https://www.yelp.com/biz/rooftop-25-san-francisco-2,,Failed to fetch
rooh-san-francisco,Rooh,moderate_noise,https://www.yelp.com/biz/rooh-san-francisco,2026-04-22T07:12:23.108302+00:00,
roots-restaurant-san-francisco,Roots Restaurant,quiet,https://www.yelp.com/biz/roots-restaurant-san-francisco,2026-04-22T07:13:43.717288+00:00,
routier-san-francisco,Routier,moderate_noise,https://www.yelp.com/biz/routier-san-francisco,2026-04-22T06:31:55.237081+00:00,
rqcpwCZfCqLiztk_fgjVeQ,Hayz Dog,,https://www.yelp.com/biz/rqcpwCZfCqLiztk_fgjVeQ,,Failed to fetch
rt-rotisserie-san-francisco-2,Rt Rotisserie,,https://www.yelp.com/biz/rt-rotisserie-san-francisco-2,,Failed to fetch
ruby-s-san-francisco,Ruby S,moderate_noise,https://www.yelp.com/biz/ruby-s-san-francisco,2026-04-22T06:35:41.676907+00:00,
russ-fam-kitchen-daly-city-2,Russ Fam Kitchen Daly City 2,moderate_noise,https://www.yelp.com/biz/russ-fam-kitchen-daly-city-2,2026-04-22T07:31:55.114282+00:00,
rxY7canIJeXtICb6lprUcQ,Blue Plate,moderate_noise,https://www.yelp.com/biz/rxY7canIJeXtICb6lprUcQ,2026-04-22T06:48:51.796725+00:00,
ryyWzRqe2uvkmx0rz72SCQ,Norcina,moderate_noise,https://www.yelp.com/biz/ryyWzRqe2uvkmx0rz72SCQ,2026-04-22T07:13:31.533047+00:00,
s1CbQVKh9DGan90GWTNgpQ,Bir Kitchen,,https://www.yelp.com/biz/s1CbQVKh9DGan90GWTNgpQ,2026-04-22T07:15:40.656388+00:00,
s3jHbdf6MIg9u-MA07n-pQ,S3Jhbdf6Mig9U Ma07N Pq,,https://www.yelp.com/biz/s3jHbdf6MIg9u-MA07n-pQ,2026-04-22T07:15:24.244537+00:00,
sJtVBA96u_I8JICbpGZvYQ,Hi Hat,,https://www.yelp.com/biz/sJtVBA96u_I8JICbpGZvYQ,2026-04-22T07:15:07.056208+00:00,
sQavxElZ71EGMrQ1zktn8Q,Leopolds,moderate_noise,https://www.yelp.com/biz/sQavxElZ71EGMrQ1zktn8Q,2026-04-22T06:25:11.876285+00:00,
sQb1i5LITJUScTnrZtoEOA,Wanjai Restaurant And Bar,,https://www.yelp.com/biz/sQb1i5LITJUScTnrZtoEOA,2026-04-22T06:49:56.012213+00:00,
sVc32Y9epCUnurrbkyOlcA,Heroic Italian,,https://www.yelp.com/biz/sVc32Y9epCUnurrbkyOlcA,2026-04-22T07:16:00.611872+00:00,
sXEgpXCF2jyfw0te7UKcNg,Fifty Vara,moderate_noise,https://www.yelp.com/biz/sXEgpXCF2jyfw0te7UKcNg,2026-04-22T07:23:20.239045+00:00,
sababa-san-francisco,Sababa,,https://www.yelp.com/biz/sababa-san-francisco,,Failed to fetch
saigonese-cafe-san-francisco,Saigonese Cafe,moderate_noise,https://www.yelp.com/biz/saigonese-cafe-san-francisco,2026-04-22T07:15:45.503968+00:00,
saison-san-francisco-2,Saison,moderate_noise,https://www.yelp.com/biz/saison-san-francisco-2,2026-04-22T06:43:07.537621+00:00,
sajj-mediterranean-san-francisco-6,Sajj Mediterranean,,https://www.yelp.com/biz/sajj-mediterranean-san-francisco-6,2026-04-22T07:31:50.151631+00:00,
sakesan-sushi-and-robata-san-francisco-6,Sakesan Sushi And Robata,moderate_noise,https://www.yelp.com/biz/sakesan-sushi-and-robata-san-francisco-6,2026-04-22T07:13:30.744933+00:00,
saltys-san-francisco-2,Saltys,,https://www.yelp.com/biz/saltys-san-francisco-2,2026-04-22T07:29:00.755547+00:00,
sams-american-eatery-san-francisco,Sams American Eatery,,https://www.yelp.com/biz/sams-american-eatery-san-francisco,,Failed to fetch
sams-grill-and-seafood-restaurant-san-francisco,Sams Grill And Seafood Restaurant,moderate_noise,https://www.yelp.com/biz/sams-grill-and-seafood-restaurant-san-francisco,2026-04-22T07:12:42.290303+00:00,
sams-tavern-san-francisco,Sams Tavern,moderate_noise,https://www.yelp.com/biz/sams-tavern-san-francisco,2026-04-22T07:31:48.222698+00:00,
san-francisco-magic-theater-the-marrakech-san-francisco-3,San Francisco Magic Theater The Marrakech,moderate_noise,https://www.yelp.com/biz/san-francisco-magic-theater-the-marrakech-san-francisco-3,2026-04-22T07:30:18.225169+00:00,
san-francisco-marriott-marquis-san-francisco-6,San Francisco Marriott Marquis,,https://www.yelp.com/biz/san-francisco-marriott-marquis-san-francisco-6,2026-04-22T06:47:21.399907+00:00,
san-francisco-meat-co-san-francisco-7,San Francisco Meat Co,,https://www.yelp.com/biz/san-francisco-meat-co-san-francisco-7,2026-04-22T07:15:45.212903+00:00,
san-ho-won-san-francisco-2,San Ho Won,moderate_noise,https://www.yelp.com/biz/san-ho-won-san-francisco-2,2026-04-22T06:36:18.328632+00:00,
san-tung-san-francisco-2,San Tung,loud,https://www.yelp.com/biz/san-tung-san-francisco-2,2026-04-22T06:17:17.969432,
sandrino-sausalito-5,Sandrino Sausalito 5,moderate_noise,https://www.yelp.com/biz/sandrino-sausalito-5,2026-04-22T07:31:37.902362+00:00,
sandys-san-francisco,Sandys,quiet,https://www.yelp.com/biz/sandys-san-francisco,2026-04-22T06:25:20.453678+00:00,
sangria-and-salt-san-francisco-2,Sangria And Salt,,https://www.yelp.com/biz/sangria-and-salt-san-francisco-2,2026-04-22T06:20:35.388332,
sanguchon-eatery-san-francisco,Sanguchon Eatery,,https://www.yelp.com/biz/sanguchon-eatery-san-francisco,,Failed to fetch
santeria-san-francisco,Santeria,moderate_noise,https://www.yelp.com/biz/santeria-san-francisco,2026-04-22T06:16:29.172054,
sarita-s-grill-and-beer-san-francisco,Sarita S Grill And Beer,,https://www.yelp.com/biz/sarita-s-grill-and-beer-san-francisco,2026-04-22T06:50:19.990127+00:00,
saru-handroll-bar-san-francisco-2,Saru Handroll Bar,moderate_noise,https://www.yelp.com/biz/saru-handroll-bar-san-francisco-2,2026-04-22T07:11:24.523580+00:00,
saru-sushi-bar-san-francisco-7,Saru Sushi Bar,moderate_noise,https://www.yelp.com/biz/saru-sushi-bar-san-francisco-7,2026-04-22T06:46:48.635825+00:00,
sasa-japanese-restaurant-san-francisco-2,Sasa Japanese Restaurant,moderate_noise,https://www.yelp.com/biz/sasa-japanese-restaurant-san-francisco-2,2026-04-22T06:49:38.888711+00:00,
sato-omakase-san-francisco,Sato Omakase,,https://www.yelp.com/biz/sato-omakase-san-francisco,2026-04-22T06:46:26.646550+00:00,
saucy-asian-san-francisco-3,Saucy Asian,,https://www.yelp.com/biz/saucy-asian-san-francisco-3,,Failed to fetch
savor-san-francisco-7,Savor,moderate_noise,https://www.yelp.com/biz/savor-san-francisco-7,2026-04-22T06:28:24.240660+00:00,
sawaan-thai-kitchen-san-francisco-2,Sawaan Thai Kitchen,,https://www.yelp.com/biz/sawaan-thai-kitchen-san-francisco-2,2026-04-22T07:15:51.632672+00:00,
scomas-restaurant-san-francisco-3,Scomas Restaurant,moderate_noise,https://www.yelp.com/biz/scomas-restaurant-san-francisco-3,2026-04-22T06:48:51.783354+00:00,
scopo-divino-san-francisco,Scopo Divino,,https://www.yelp.com/biz/scopo-divino-san-francisco,,Failed to fetch
se7enbuds-restaurant-san-francisco,Se7Enbuds Restaurant,,https://www.yelp.com/biz/se7enbuds-restaurant-san-francisco,2026-04-22T06:50:04.037169+00:00,
seafood-station-san-francisco,Seafood Station,moderate_noise,https://www.yelp.com/biz/seafood-station-san-francisco,2026-04-22T06:40:13.897911+00:00,
serafina-san-francisco,Serafina,moderate_noise,https://www.yelp.com/biz/serafina-san-francisco,2026-04-22T06:48:43.669882+00:00,
seven-hills-san-francisco,Seven Hills,moderate_noise,https://www.yelp.com/biz/seven-hills-san-francisco,2026-04-22T06:48:58.457761+00:00,
sf-grill-san-francisco-3,Sf Grill,,https://www.yelp.com/biz/sf-grill-san-francisco-3,2026-04-22T06:50:00.054435+00:00,
sf-kebab-san-francisco-4,Sf Kebab,,https://www.yelp.com/biz/sf-kebab-san-francisco-4,,Failed to fetch
sforno-pizzeria-napoletana-san-francisco,Sforno Pizzeria Napoletana,,https://www.yelp.com/biz/sforno-pizzeria-napoletana-san-francisco,2026-04-22T07:15:09.961409+00:00,
shabu-club-san-francisco,Shabu Club,moderate_noise,https://www.yelp.com/biz/shabu-club-san-francisco,2026-04-22T07:13:09.387221+00:00,
shaking-crab-daly-city,Shaking Crab Daly City,moderate_noise,https://www.yelp.com/biz/shaking-crab-daly-city,2026-04-22T07:13:05.329212+00:00,
shanghai-dumpling-king-san-francisco-4,Shanghai Dumpling King,moderate_noise,https://www.yelp.com/biz/shanghai-dumpling-king-san-francisco-4,2026-04-22T07:31:39.869554+00:00,
shelbys-rooftop-lounge-san-francisco,Shelbys Rooftop Lounge,loud,https://www.yelp.com/biz/shelbys-rooftop-lounge-san-francisco,2026-04-22T06:29:50.369890+00:00,
sherpa-house-san-francisco,Sherpa House,,https://www.yelp.com/biz/sherpa-house-san-francisco,2026-04-22T06:49:46.398657+00:00,
shizen-san-francisco-2,Shizen,moderate_noise,https://www.yelp.com/biz/shizen-san-francisco-2,2026-04-22T07:12:30.663417+00:00,
shizen-vegan-sushi-bar-and-izakaya-san-francisco,Shizen Vegan Sushi Bar And Izakaya,moderate_noise,https://www.yelp.com/biz/shizen-vegan-sushi-bar-and-izakaya-san-francisco,2026-04-22T06:17:07.746432,
shokudou-san-francisco-5,Shokudou,moderate_noise,https://www.yelp.com/biz/shokudou-san-francisco-5,2026-04-22T06:36:54.437151+00:00,
showa-le-gourmet-tonkatsu-san-francisco-2,Showa Le Gourmet Tonkatsu,,https://www.yelp.com/biz/showa-le-gourmet-tonkatsu-san-francisco-2,2026-04-22T06:39:20.998934+00:00,
shuggie-s-san-francisco-2,Shuggie S,loud,https://www.yelp.com/biz/shuggie-s-san-francisco-2,2026-04-22T06:49:26.032575+00:00,
sister-mother-crone-san-francisco,Sister Mother Crone,,https://www.yelp.com/biz/sister-mother-crone-san-francisco,2026-04-22T07:14:46.869391+00:00,
sisterita-san-francisco,Sisterita,moderate_noise,https://www.yelp.com/biz/sisterita-san-francisco,2026-04-22T06:20:31.119434,
smoke-soul-kitchen-san-francisco-2,Smoke Soul Kitchen,,https://www.yelp.com/biz/smoke-soul-kitchen-san-francisco-2,2026-04-22T07:15:02.799093+00:00,
snTlXOecPHN_BN3Jkd6PZw,Outta Sight Pizza,moderate_noise,https://www.yelp.com/biz/snTlXOecPHN_BN3Jkd6PZw,2026-04-22T07:15:00.786330+00:00,
snvCNwBlYjvA0FJ6L8CyHA,Social Cafe,,https://www.yelp.com/biz/snvCNwBlYjvA0FJ6L8CyHA,2026-04-22T06:50:04.572779+00:00,
sobakatsu-san-francisco,Sobakatsu,,https://www.yelp.com/biz/sobakatsu-san-francisco,2026-04-22T07:27:52.350548+00:00,
social-cafe-san-francisco,Social Cafe,,https://www.yelp.com/biz/social-cafe-san-francisco,2026-04-22T06:49:44.718112+00:00,
sociale-san-francisco,Sociale,moderate_noise,https://www.yelp.com/biz/sociale-san-francisco,2026-04-22T07:12:42.354509+00:00,
sofia-restaurant-san-francisco-2,Sofia Restaurant,,https://www.yelp.com/biz/sofia-restaurant-san-francisco-2,2026-04-22T07:15:49.278755+00:00,
sofiya-san-francisco-11,Sofiya,,https://www.yelp.com/biz/sofiya-san-francisco-11,2026-04-22T06:31:00.088337+00:00,
sofra-grill-south-san-francisco,Sofra Grill,moderate_noise,https://www.yelp.com/biz/sofra-grill-south-san-francisco,2026-04-22T07:30:25.643561+00:00,
sohunan-san-francisco-2,Sohunan,,https://www.yelp.com/biz/sohunan-san-francisco-2,2026-04-22T07:32:03.406622+00:00,
son-and-garden-san-francisco,Son And Garden,,https://www.yelp.com/biz/son-and-garden-san-francisco,,Failed to fetch
sonamu-korean-restaurant-san-francisco-2,Sonamu Korean Restaurant,,https://www.yelp.com/biz/sonamu-korean-restaurant-san-francisco-2,,Failed to fetch
sons-and-daughters-san-francisco,Sons And Daughters,moderate_noise,https://www.yelp.com/biz/sons-and-daughters-san-francisco,2026-04-22T06:36:50.466961+00:00,
sorella-san-francisco,Sorella,moderate_noise,https://www.yelp.com/biz/sorella-san-francisco,2026-04-22T06:49:03.904607+00:00,
sorrel-san-francisco-3,Sorrel,moderate_noise,https://www.yelp.com/biz/sorrel-san-francisco-3,2026-04-22T06:46:55.416883+00:00,
sotto-mare-san-francisco-4,Sotto Mare,moderate_noise,https://www.yelp.com/biz/sotto-mare-san-francisco-4,2026-04-22T06:18:26.787316,
souvla-san-francisco,Souvla,,https://www.yelp.com/biz/souvla-san-francisco,,Failed to fetch
souvla-san-francisco-3,Souvla,,https://www.yelp.com/biz/souvla-san-francisco-3,,Failed to fetch
spork-restaurant-san-francisco-3,Spork Restaurant,,https://www.yelp.com/biz/spork-restaurant-san-francisco-3,2026-04-22T07:31:37.335396+00:00,
spqr-san-francisco,Spqr,moderate_noise,https://www.yelp.com/biz/spqr-san-francisco,2026-04-22T06:46:42.742081+00:00,
spruce-san-francisco,Spruce,moderate_noise,https://www.yelp.com/biz/spruce-san-francisco,2026-04-22T06:48:29.089391+00:00,
ssI9ivccrDBT-RH_52fPBQ,Greens Restaurant,moderate_noise,https://www.yelp.com/biz/ssI9ivccrDBT-RH_52fPBQ,2026-04-22T07:12:36.259911+00:00,
ssal-san-francisco,Ssal,moderate_noise,https://www.yelp.com/biz/ssal-san-francisco,2026-04-22T06:46:14.371045+00:00,
starbelly-san-francisco,Starbelly,moderate_noise,https://www.yelp.com/biz/starbelly-san-francisco,2026-04-22T06:36:39.652739+00:00,
state-bird-provisions-san-francisco,State Bird Provisions,loud,https://www.yelp.com/biz/state-bird-provisions-san-francisco,2026-04-22T06:46:06.895341+00:00,
sumac-san-francisco-4,Sumac,,https://www.yelp.com/biz/sumac-san-francisco-4,,Failed to fetch
sunflower-authentic-vietnamese-restaurant-san-francisco-4,Sunflower Authentic Vietnamese Restaurant,moderate_noise,https://www.yelp.com/biz/sunflower-authentic-vietnamese-restaurant-san-francisco-4,2026-04-22T06:18:24.333251,
sunflower-potrero-hill-san-francisco-3,Sunflower Potrero Hill,moderate_noise,https://www.yelp.com/biz/sunflower-potrero-hill-san-francisco-3,2026-04-22T07:24:59.980034+00:00,
sungho-san-francisco,Sungho,,https://www.yelp.com/biz/sungho-san-francisco,2026-04-22T07:15:55.359327+00:00,
sunset29-bbq-san-francisco-2,Sunset29 Bbq,,https://www.yelp.com/biz/sunset29-bbq-san-francisco-2,2026-04-22T06:28:07.612683+00:00,
super-mensch-san-francisco-2,Super Mensch,,https://www.yelp.com/biz/super-mensch-san-francisco-2,2026-04-22T07:13:05.599507+00:00,
suppenk,,,https://www.yelp.com/biz/suppenk,,Failed to fetch
supreme-crab-seafood-buffet-san-francisco-13,Supreme Crab Seafood Buffet,moderate_noise,https://www.yelp.com/biz/supreme-crab-seafood-buffet-san-francisco-13,2026-04-22T06:49:11.021960+00:00,
surisan-san-francisco,Surisan,moderate_noise,https://www.yelp.com/biz/surisan-san-francisco,2026-04-22T06:14:00.085474,
sushi-hakko-san-francisco,Sushi Hakko,,https://www.yelp.com/biz/sushi-hakko-san-francisco,2026-04-22T06:46:23.451483+00:00,
sushi-hon-san-francisco,Sushi Hon,moderate_noise,https://www.yelp.com/biz/sushi-hon-san-francisco,2026-04-22T06:47:32.279790+00:00,
sushi-sato-san-francisco,Sushi Sato,,https://www.yelp.com/biz/sushi-sato-san-francisco,2026-04-22T06:46:23.998376+00:00,
sushi-shio-san-francisco,Sushi Shio,quiet,https://www.yelp.com/biz/sushi-shio-san-francisco,2026-04-22T06:46:15.854403+00:00,
swahili-spot-oakland,Swahili Spot Oakland,,https://www.yelp.com/biz/swahili-spot-oakland,2026-04-22T07:15:53.445019+00:00,
sweet-maple-san-francisco,Sweet Maple,loud,https://www.yelp.com/biz/sweet-maple-san-francisco,2026-04-22T07:23:44.046651+00:00,
t3QmVUNrUWhz3zoLagzc-g,Do Re Mi,quiet,https://www.yelp.com/biz/t3QmVUNrUWhz3zoLagzc-g,2026-04-22T06:35:54.356878+00:00,
tXw5n8FDUopICFAiuEnGoQ,Lucindas Deli And More,,https://www.yelp.com/biz/tXw5n8FDUopICFAiuEnGoQ,2026-04-22T07:15:10.541388+00:00,
tZmiZw49SNRVzF6h1Jfx9g,Ben Thai Cafe,,https://www.yelp.com/biz/tZmiZw49SNRVzF6h1Jfx9g,,Failed to fetch
t_fps32HkkVC09bwlujsGg,Cole Valley Tavern,moderate_noise,https://www.yelp.com/biz/t_fps32HkkVC09bwlujsGg,2026-04-22T06:36:34.607449+00:00,
tacos-el-charro-san-francisco,Tacos El Charro,,https://www.yelp.com/biz/tacos-el-charro-san-francisco,2026-04-22T07:15:22.622880+00:00,
tacos-el-tucan-san-francisco,Tacos El Tucan,moderate_noise,https://www.yelp.com/biz/tacos-el-tucan-san-francisco,2026-04-22T07:23:20.179085+00:00,
tadaima-inner-sunset-san-francisco-2,Tadaima Inner Sunset,,https://www.yelp.com/biz/tadaima-inner-sunset-san-francisco-2,2026-04-22T06:18:09.673153,
tadich-grill-san-francisco,Tadich Grill,moderate_noise,https://www.yelp.com/biz/tadich-grill-san-francisco,2026-04-22T06:49:38.021958+00:00,
tadka-indian-restaurant-san-francisco,Tadka Indian Restaurant,,https://www.yelp.com/biz/tadka-indian-restaurant-san-francisco,,Failed to fetch
tadu-ethiopian-kitchen-san-francisco-3,Tadu Ethiopian Kitchen,,https://www.yelp.com/biz/tadu-ethiopian-kitchen-san-francisco-3,,Failed to fetch
taffi-s-cafe-san-francisco,Taffi S Cafe,,https://www.yelp.com/biz/taffi-s-cafe-san-francisco,2026-04-22T06:49:50.505457+00:00,
tahona-mercado-san-francisco-2,Tahona Mercado,moderate_noise,https://www.yelp.com/biz/tahona-mercado-san-francisco-2,2026-04-22T06:50:06.861426+00:00,
tainos-puerto-rican-food-san-francisco,Tainos Puerto Rican Food,,https://www.yelp.com/biz/tainos-puerto-rican-food-san-francisco,,Failed to fetch
taishan-cuisine-san-francisco,Taishan Cuisine,,https://www.yelp.com/biz/taishan-cuisine-san-francisco,,Failed to fetch
taishoken-san-francisco-san-francisco,Taishoken,moderate_noise,https://www.yelp.com/biz/taishoken-san-francisco-san-francisco,2026-04-22T07:15:59.436067+00:00,
taishosf-san-francisco,Taishosf,moderate_noise,https://www.yelp.com/biz/taishosf-san-francisco,2026-04-22T06:16:23.547201,
taksim-san-francisco,Taksim,,https://www.yelp.com/biz/taksim-san-francisco,2026-04-22T06:26:41.511334+00:00,
tamales-la-oaxaquena-san-francisco,Tamales La Oaxaquena,,https://www.yelp.com/biz/tamales-la-oaxaquena-san-francisco,2026-04-22T07:15:57.000633+00:00,
tanglad-san-francisco,Tanglad,moderate_noise,https://www.yelp.com/biz/tanglad-san-francisco,2026-04-22T06:41:45.532222+00:00,
taniku-izakaya-san-francisco,Taniku Izakaya,moderate_noise,https://www.yelp.com/biz/taniku-izakaya-san-francisco,2026-04-22T07:31:37.680698+00:00,
tarragon-cafe-san-francisco,Tarragon Cafe,quiet,https://www.yelp.com/biz/tarragon-cafe-san-francisco,2026-04-22T07:31:55.897321+00:00,
taste-of-old-street-san-francisco-3,Taste Of Old Street,,https://www.yelp.com/biz/taste-of-old-street-san-francisco-3,2026-04-22T06:34:48.389431+00:00,
tato-san-francisco,Tato,moderate_noise,https://www.yelp.com/biz/tato-san-francisco,2026-04-22T07:15:57.264007+00:00,
tbd-san-francisco-5,Tbd,,https://www.yelp.com/biz/tbd-san-francisco-5,2026-04-22T06:16:48.438903,
teakwood-san-francisco-2,Teakwood,moderate_noise,https://www.yelp.com/biz/teakwood-san-francisco-2,2026-04-22T06:36:22.645788+00:00,
tekka-japanese-restaurant-san-francisco,Tekka Japanese Restaurant,quiet,https://www.yelp.com/biz/tekka-japanese-restaurant-san-francisco,2026-04-22T07:12:07.992915+00:00,
teranga-san-francisco-3,Teranga,,https://www.yelp.com/biz/teranga-san-francisco-3,2026-04-22T06:50:08.709164+00:00,
terrene-san-francisco-2,Terrene,,https://www.yelp.com/biz/terrene-san-francisco-2,,Failed to fetch
terzo-san-francisco,Terzo,moderate_noise,https://www.yelp.com/biz/terzo-san-francisco,2026-04-22T07:11:41.730904+00:00,
teuvVJneohDvVXd6PS5ZyA,Sarita S Grill And Beer,,https://www.yelp.com/biz/teuvVJneohDvVXd6PS5ZyA,2026-04-22T06:49:49.481794+00:00,
thVqBq_5MFvlFLU2nCJAWg,Om Sabor,loud,https://www.yelp.com/biz/thVqBq_5MFvlFLU2nCJAWg,2026-04-22T07:15:02.740422+00:00,
thai-nghiep-ky-mi-gia-san-francisco,Thai Nghiep Ky Mi Gia,moderate_noise,https://www.yelp.com/biz/thai-nghiep-ky-mi-gia-san-francisco,2026-04-22T07:31:37.095203+00:00,
thanh-long-san-francisco,Thanh Long,moderate_noise,https://www.yelp.com/biz/thanh-long-san-francisco,2026-04-22T07:12:44.543711+00:00,
thats-my-jam-san-francisco,Thats My Jam,,https://www.yelp.com/biz/thats-my-jam-san-francisco,2026-04-22T06:27:57.652197+00:00,
the-beer-hall-san-francisco-7,The Beer Hall,,https://www.yelp.com/biz/the-beer-hall-san-francisco-7,2026-04-22T07:14:09.891368+00:00,
the-big-four-san-francisco-2,The Big Four,,https://www.yelp.com/biz/the-big-four-san-francisco-2,2026-04-22T06:18:16.824334,
the-bird-san-francisco,The Bird,moderate_noise,https://www.yelp.com/biz/the-bird-san-francisco,2026-04-22T07:27:53.638196+00:00,
the-bite-san-francisco-2,The Bite,,https://www.yelp.com/biz/the-bite-san-francisco-2,,Failed to fetch
the-blind-cafe-experience-san-francisco,The Blind Cafe Experience,moderate_noise,https://www.yelp.com/biz/the-blind-cafe-experience-san-francisco,2026-04-22T07:13:25.821027+00:00,
the-brazilian-spot-san-francisco,The Brazilian Spot,,https://www.yelp.com/biz/the-brazilian-spot-san-francisco,,Failed to fetch
the-cavalier-san-francisco,The Cavalier,moderate_noise,https://www.yelp.com/biz/the-cavalier-san-francisco,2026-04-22T06:48:59.037784+00:00,
the-cheese-school-of-san-francisco-san-francisco-4,The Cheese School Of,,https://www.yelp.com/biz/the-cheese-school-of-san-francisco-san-francisco-4,2026-04-22T07:31:57.746193+00:00,
the-codmother-fish-and-chips-san-francisco-3,The Codmother Fish And Chips,moderate_noise,https://www.yelp.com/biz/the-codmother-fish-and-chips-san-francisco-3,2026-04-22T07:31:40.466943+00:00,
the-coffee-movement-san-francisco-5,The Coffee Movement,,https://www.yelp.com/biz/the-coffee-movement-san-francisco-5,2026-04-22T06:50:06.302503+00:00,
the-fly-trap-san-francisco,The Fly Trap,moderate_noise,https://www.yelp.com/biz/the-fly-trap-san-francisco,2026-04-22T07:25:07.164721+00:00,
the-french-club-san-francisco,The French Club,,https://www.yelp.com/biz/the-french-club-san-francisco,2026-04-22T06:49:58.736915+00:00,
the-front-porch-san-francisco,The Front Porch,,https://www.yelp.com/biz/the-front-porch-san-francisco,,Failed to fetch
the-garden-court-restaurant-san-francisco,The Garden Court Restaurant,moderate_noise,https://www.yelp.com/biz/the-garden-court-restaurant-san-francisco,2026-04-22T07:13:45.683097+00:00,
the-happy-crane-san-francisco,The Happy Crane,,https://www.yelp.com/biz/the-happy-crane-san-francisco,2026-04-22T06:37:47.010199+00:00,
the-harlequin-san-francisco,The Harlequin,,https://www.yelp.com/biz/the-harlequin-san-francisco,2026-04-22T07:13:22.284051+00:00,
the-holbrook-house-san-francisco,The Holbrook House,moderate_noise,https://www.yelp.com/biz/the-holbrook-house-san-francisco,2026-04-22T06:49:01.475531+00:00,
the-hornet-san-francisco,The Hornet,,https://www.yelp.com/biz/the-hornet-san-francisco,2026-04-22T07:14:32.244945+00:00,
the-house-of-hummus-san-francisco,The House Of Hummus,,https://www.yelp.com/biz/the-house-of-hummus-san-francisco,,Failed to fetch
the-hungry-spot-san-francisco,The Hungry Spot,moderate_noise,https://www.yelp.com/biz/the-hungry-spot-san-francisco,2026-04-22T06:25:48.412036+00:00,
the-italian-homemade-company-san-francisco-7,The Italian Homemade Company,moderate_noise,https://www.yelp.com/biz/the-italian-homemade-company-san-francisco-7,2026-04-22T07:25:01.985590+00:00,
the-korner-store-bites-and-vibes-san-francisco,The Korner Store Bites And Vibes,,https://www.yelp.com/biz/the-korner-store-bites-and-vibes-san-francisco,2026-04-22T07:28:59.030616+00:00,
the-laundromat-san-francisco,The Laundromat,moderate_noise,https://www.yelp.com/biz/the-laundromat-san-francisco,2026-04-22T07:28:26.629354+00:00,
the-lounge-san-francisco,The Lounge,moderate_noise,https://www.yelp.com/biz/the-lounge-san-francisco,2026-04-22T07:12:29.161962+00:00,
the-melt-san-francisco-15,The Melt,moderate_noise,https://www.yelp.com/biz/the-melt-san-francisco-15,2026-04-22T06:31:03.303457+00:00,
the-morris-san-francisco,The Morris,moderate_noise,https://www.yelp.com/biz/the-morris-san-francisco,2026-04-22T06:17:10.036039,
the-old-clam-house-san-francisco,The Old Clam House,moderate_noise,https://www.yelp.com/biz/the-old-clam-house-san-francisco,2026-04-22T07:13:39.316484+00:00,
the-palm-court-at-rh-san-francisco-san-francisco,The Palm Court At Rh,moderate_noise,https://www.yelp.com/biz/the-palm-court-at-rh-san-francisco-san-francisco,2026-04-22T06:48:22.512875+00:00,
the-parthenon-san-francisco-2,The Parthenon,,https://www.yelp.com/biz/the-parthenon-san-francisco-2,,Failed to fetch
the-pawn-shop-san-francisco,The Pawn Shop,loud,https://www.yelp.com/biz/the-pawn-shop-san-francisco,2026-04-22T06:14:08.838515,
the-pig-and-whistle-san-francisco,The Pig And Whistle,moderate_noise,https://www.yelp.com/biz/the-pig-and-whistle-san-francisco,2026-04-22T06:29:09.056812+00:00,
the-port-of-peri-peri-san-francisco,The Port Of Peri Peri,,https://www.yelp.com/biz/the-port-of-peri-peri-san-francisco,,Failed to fetch
the-post-room-san-francisco,The Post Room,,https://www.yelp.com/biz/the-post-room-san-francisco,2026-04-22T06:40:54.904749+00:00,
the-pots-hot-pot-san-francisco-2,The Pots Hot Pot,moderate_noise,https://www.yelp.com/biz/the-pots-hot-pot-san-francisco-2,2026-04-22T07:11:33.200151+00:00,
the-progress-san-francisco-2,The Progress,moderate_noise,https://www.yelp.com/biz/the-progress-san-francisco-2,2026-04-22T06:46:52.963874+00:00,
the-public-izakaya-san-francisco,The Public Izakaya,moderate_noise,https://www.yelp.com/biz/the-public-izakaya-san-francisco,2026-04-22T06:41:10.106539+00:00,
the-rabbit-hole-san-francisco-2,The Rabbit Hole,moderate_noise,https://www.yelp.com/biz/the-rabbit-hole-san-francisco-2,2026-04-22T07:28:10.460815+00:00,
the-ramp-restaurant-san-francisco-2,The Ramp Restaurant,moderate_noise,https://www.yelp.com/biz/the-ramp-restaurant-san-francisco-2,2026-04-22T07:28:09.405073+00:00,
the-richmond-san-francisco,The Richmond,quiet,https://www.yelp.com/biz/the-richmond-san-francisco,2026-04-22T06:48:54.035534+00:00,
the-roll-san-francisco-2,The Roll,,https://www.yelp.com/biz/the-roll-san-francisco-2,2026-04-22T06:50:19.964146+00:00,
the-roost-san-francisco-4,The Roost,,https://www.yelp.com/biz/the-roost-san-francisco-4,2026-04-22T07:15:49.944448+00:00,
